kind,action_count,beta,User,Item,baseline_rho_mat,max_rho_mat,max_rank_mat,baseline_rank_mat,updated_baseline_rho_mat,updated_baseline_rank_mat,lift,updated_rank_gain,updated_lift,log_baseline_rho,log_max_rho,log_lift,fancy_kind,new_log_lift
Next K,5,4.0,2364,1878.41,0.00033884316413392707,0.0004244409469895063,1665.974,1835.744,0.00029334252563645107,1925.134,11.089167217208251,259.16,1.5197346136207268,-11.627108235735886,-11.21090734237338,0.4162008933624662,Next K,0.18176775511392804
Next K,5,4.0,2427,1900.822,0.00029664700946634923,0.00030386206115602026,1732.768,1852.56,0.00025462433080495966,1834.434,1.31713892837902,101.666,1.2998636934836956,-12.204738145231007,-11.942803331479146,0.2619348137518666,Next K,0.11389781363642025
Next K,5,4.0,2444,1851.884,0.0003039311581251076,0.00034343124401923315,1638.062,1704.7,0.00031639192514559215,1723.022,2.1988596087000456,84.96,1.0851739531701423,-11.067926871802966,-10.986191416772186,0.08173545503076884,Next K,0.03549936108455024
Next K,5,4.0,2481,1886.2309236947792,0.00019152640728438295,0.0004088112358838693,1702.2168674698796,1900.6827309236949,0.00011966220180331071,1886.3473895582329,3.3608580088042577,184.13052208835342,6.900814286669845,-14.341506489310293,-12.41933695405218,1.9221695352581332,Next K,0.8389003399172625
Next K,5,4.0,2545,1836.792,0.00026200757596118237,0.0005657119127504374,1756.978,1814.218,0.0004004124036712327,1767.57,1.476891461617945,10.592,1.2920628150251092,-11.155681177374754,-10.903004806602738,0.2526763707720245,Next K,0.11128362786622177
Next K,5,4.0,2562,1859.212,0.0003403793584941941,0.0003410596068958187,1819.188,1812.688,0.0003403779310341577,1840.304,1.0019963319543705,21.116,1.0020005340767553,-11.65094130275977,-11.648942769592615,0.001998533167151723,Next K,0.0008679530147857053
Next K,5,4.0,2676,1763.982,0.0001749756951720719,0.00018058113420867214,1866.77,1788.846,0.00017785390901497221,1816.114,1.5574552783460307,-50.656,1.0155207090996377,-12.482629722614728,-12.467228839338524,0.015400883276189162,Next K,0.006688784221370373
Next K,5,4.0,2703,1885.538,0.0002848671850008588,0.0003199296286299945,1743.32,1846.77,0.00017957289798945728,1809.798,1.1739562905050867,66.478,1.9133004305765366,-11.701838259053375,-11.056054107178229,0.6457841518751452,Next K,0.28178316924176966
Next K,5,4.0,2710,1891.31,0.0002047198920484008,0.0002068154433299039,1875.514,1776.044,0.0002046431694194194,1822.568,1.0102273048581956,-52.946,1.0106060484777262,-11.87395602327807,-11.863405923623212,0.010550099654864064,Next K,0.004581893162690224
Next K,5,4.0,2724,1863.964,0.0002602271782508334,0.0005787602751112219,1461.74,1790.11,0.0002307050904409493,1819.198,3.4188593571152555,357.458,3.522657081508392,-12.379569133415298,-11.148336061247154,1.231233072168134,Next K,0.5468703681721007
Next K,5,4.0,2743,1869.3366733466935,0.0001590044770500291,0.0002872850429984554,1698.4068136272545,1855.2705410821643,0.0001762110324026985,1717.1442885771544,40.17280769484524,18.7374749498998,1.9620248342305513,-16.734344804483037,-16.063208638151515,0.6711361663315134,Next K,0.2927045001392573
Next K,5,4.0,2750,1848.664,0.00029131434075273883,0.00046590113865598525,1627.626,1683.104,0.00010588715131205217,1801.21,2.321335722623362,173.584,7.498312813336013,-13.295459990969267,-11.302620228698197,1.9928397622710492,Next K,0.87496355428664
Next K,5,4.0,2765,1862.71,0.00017831566949161518,0.00020490149631777936,1737.584,1770.964,0.00018481941081474935,1692.198,1.5880843217884961,-45.386,1.1233520385209919,-11.139692135201972,-11.02346730514637,0.11622483005560298,Next K,0.05051587774706112
Next K,5,4.0,2771,1892.994,0.00018524011421641867,0.00026172547170142996,1817.154,1708.022,8.704771003594925e-05,1734.076,2.4157918894973966,-83.078,7.171964167545858,-13.887515141759316,-11.929624232007798,1.9578909097515005,Next K,0.8556381110803318
Next K,5,4.0,2776,1958.058116232465,0.0003619992969450136,0.0005262293651200216,1245.2444889779558,1381.5250501002004,0.0003252062735877428,1470.376753507014,2.6040167123668656,225.13226452905812,2.102200113588971,-11.07219615624587,-10.341745284442908,0.7304508718029652,Next K,0.32267405521782233
Next K,5,4.0,2803,1852.35,0.00018354086292150811,0.00018974794766223778,1786.602,1853.834,0.0001858094587571351,1771.454,1.2629575213114381,-15.148,1.0213588255287376,-11.36760842141994,-11.34647494677678,0.02113347464314363,Next K,0.00917834597487771
Next K,5,4.0,2850,1891.5470941883768,0.0002506628265321621,0.0005807417100038845,1637.2685370741483,1738.9038076152306,0.0003256390212243632,1780.122244488978,2.117574808385275,142.85370741482967,2.226357865736918,-12.090011675643945,-11.292199082781904,0.7978125928620272,Next K,0.3475949742947668
Next K,5,4.0,2902,1825.574,0.00023308025736995975,0.00023323518210588052,1772.858,1826.834,0.00023294737346912477,1830.28,1.0006641075258988,57.422,1.0012349323780994,-10.648353495330788,-10.647119324937647,0.0012341703931475262,Next K,0.0005359934275895123
Next K,5,4.0,2971,1833.028,0.00016818736799491862,0.00016826870049629233,1844.36,1743.218,0.0001681596904281567,1789.016,1.0016289281909894,-55.344,1.0006479034794638,-12.090703462169586,-12.09005576853041,0.0006476936391704633,Next K,0.00028128979145648704
Next K,5,4.0,2982,1911.546,0.0003205744694144481,0.00031591309551666925,1812.822,1807.684,0.00031469485580637804,1744.096,1.111306667805194,-68.726,1.00385826070585,-11.469223051280046,-11.465372240989845,0.00385081029023002,Next K,0.0016723971328642614
Next K,5,4.0,3012,1871.264,0.0003169326491421075,0.0003182611548354076,1698.074,1595.982,0.0003172978132830595,1502.202,1.008470367864326,-195.872,1.0030204985911393,-11.475008215844037,-11.471992289628673,0.0030159262153507615,Next K,0.0013098087273464832
Next K,5,4.0,3034,1874.292,0.00027813066297305934,0.0004539902359512612,1607.91,1846.614,0.0002228560250073974,1846.838,2.7528389722690094,238.928,2.599969526982827,-12.260510870834322,-11.312934993125696,0.9475758777086236,Next K,0.41496825783975594
Next K,5,4.0,3037,1803.77,0.0001858845579217084,0.00024940511362982974,1657.184,1790.842,0.00020445050232612838,1832.1,2.7219924855066724,174.916,1.2477244949858437,-12.091112799354022,-11.87012758627607,0.2209852130779629,Next K,0.09611870111871004
Next K,5,4.0,3067,1869.148,0.00019056501516750223,0.00022200711645489494,1818.536,1779.088,0.0001324298561332537,1806.948,1.2170410439258375,-11.588,1.8557791422850491,-12.211707194010248,-11.596221356169604,0.6154858378406421,Next K,0.268526289235075
Next K,5,4.0,3078,1821.8296593186374,0.0002477902220011183,0.0003280486654874589,1740.801603206413,1828.7795591182364,0.00025980344744050914,1847.5090180360721,2.399016878685736,106.70741482965931,1.2865007760932745,-12.355204479664183,-12.103441843498814,0.25176263616534345,Next K,0.10941005253853399
Next K,5,4.0,3109,1849.198,0.0003847585190091782,0.00039016406245108193,1656.768,1704.344,0.00038154704456099675,1737.918,1.4441280402289332,81.15,1.0260755774582888,-11.73995031961012,-11.716004126395273,0.023946193214839612,Next K,0.011179350701964417
Next K,5,4.0,3112,1935.798,8.086017043495418e-05,0.00018848356404413332,1704.956,1817.226,0.00015847767396682166,1845.3,8.073505572502773,140.344,1.2639035233858376,-12.66237397995021,-12.428527543830752,0.23384643611946757,Next K,0.10171392453160716
Next K,5,4.0,3160,1857.772,0.0001978637383194438,0.00020746729932419268,1724.762,1837.382,0.0001883006393129629,1819.51,1.2655432236744855,94.748,1.1024929133045818,-11.628036850996354,-11.53051308283545,0.09752376816090433,Next K,0.042375806554745404
Next K,5,4.0,3172,1805.692,0.0002617772217679336,0.0003136682515111035,1703.856,1779.668,0.00028736635704206757,1741.818,2.3836734880851274,37.962,1.1068986652779853,-11.239080229742507,-11.137608853268071,0.10147137647444453,Next K,0.04410786376488816
Next K,5,4.0,3247,1853.712,0.0001399587382503004,0.00015183512388292043,1803.81,1842.502,0.00012936570448964714,1882.242,1.7403422741948609,78.432,1.1739980816315672,-12.532077255767723,-12.371855441022001,0.16022181474572408,Next K,0.06966738725443611
Next K,5,4.0,3290,1868.244,0.000275332948420173,0.00029045652514640436,1667.372,1908.302,0.00027098057252342015,1777.744,1.1157225595814413,110.372,1.0736741019852774,-12.04952373943378,-11.978446865924456,0.0710768735093213,Next K,0.030872477650475506
Next K,5,4.0,3307,1891.708,0.00022528200988043993,0.00033784919117714674,1405.534,1510.696,0.00023014881420257863,1458.054,3.4630641624731457,52.52,1.6467150908897021,-12.100410608045028,-11.604532873881777,0.4958777341632698,Next K,0.21661846549769073
Next K,5,4.0,3412,1890.552,0.00026476871462264017,0.00031408023412517856,1758.178,1752.688,0.00027276783591887095,1827.198,7.721803054000308,69.02,1.1600229535620412,-11.870380133153105,-11.721986201032909,0.14839393212020857,Next K,0.06446658276718457
Next K,5,4.0,3432,1901.022,0.00025459498276294657,0.00040716832816008815,1710.87,1767.782,0.00021100383813130847,1779.826,1.987021110105667,68.956,2.2436654095946946,-12.609674747541652,-11.806331652964923,0.8033430945767095,Next K,0.3509580925123589
Next K,5,4.0,3458,1806.644,0.0003135855321096162,0.0003698392456864063,1675.292,1817.126,0.000299654587416051,1836.446,2.2254005363332325,161.154,1.252692823766176,-12.119866998644216,-11.894780959668616,0.22508603897561713,Next K,0.0978445895110851
Next K,5,4.0,3460,1809.898,0.0003235277990324245,0.0003238173763940103,1769.322,1796.422,0.00032357357267611303,1747.244,1.2146656901907253,-22.078,1.0007509587568335,-11.370385875132175,-11.369635199259578,0.0007506758725919068,Next K,0.0003260148476926445
Next K,5,4.0,3465,1818.294,0.0002838489897797234,0.0002906051101512784,1763.478,1806.016,0.00027655544850101134,1808.076,1.1762998617165499,44.598,1.0513648345920688,-10.922610668958258,-10.872535598105873,0.05007507085238191,Next K,0.021753446909130583
Next K,5,4.0,3568,1890.9699398797595,0.0001603043317526129,0.0005792847182897261,1562.3507014028055,1644.0761523046092,0.00015767978642972622,1589.0821643286574,70.39438480690532,26.731462925851705,5.976276066051663,-13.736837798496952,-11.958488640488657,1.7783491580082949,Next K,0.7764306509214095
Next K,5,4.0,3585,1842.248,0.0002670276520589323,0.00029763900545505165,1696.66,1819.35,0.0002286820341503155,1763.524,1.5572666286253396,66.864,1.3202094523568295,-13.737463644115804,-13.460542464962192,0.2769211791536217,Next K,0.12064283786240494
Next K,5,4.0,3620,1820.2164328657316,0.00020303441272079742,0.0002669722409435441,1609.565130260521,1665.7755511022044,0.00017534550641290899,1624.258517034068,3.387497683176496,14.693386773547093,1.5521190766349573,-13.880701194169406,-13.441851608939086,0.43884958523031753,Next K,0.19092503672996963
Next K,5,4.0,3624,1865.366,0.0003598747675607746,0.00036728140314958247,1618.948,1746.282,0.0003472159290632515,1760.292,1.1130278047019544,141.344,1.0578068257475217,-11.680262961307958,-11.624069417713,0.05619354359494808,Next K,0.02440636507937266
Next K,5,4.0,3651,1834.312,0.0003012579889592028,0.0003170287549875212,1634.948,1719.036,0.00019636197223050084,1717.778,1.127386165080696,82.83,1.615168239471133,-11.229703383613762,-10.750495371927574,0.47920801168620414,Next K,0.2082177660903348
Next K,5,4.0,3689,1871.804,0.00032334475255014144,0.00035808483957670823,1576.594,1691.078,0.0003179655214740409,1717.346,2.317662688089916,140.752,1.081623574097848,-10.79882472967832,-10.721094225932902,0.07773050374540207,Next K,0.0340761441939366
Next K,5,4.0,3695,1838.144,0.0003208199990841259,0.0003213976037636405,1727.548,1760.898,0.00031804402688086355,1815.884,1.1043496641715467,88.336,1.0104450884642664,-11.568376612310363,-11.557986197580492,0.01039041472986715,Next K,0.004512717232875583
Next K,5,4.0,3705,1827.8537074148296,0.000364753793987566,0.0004991683820127585,1731.0841683366734,1825.805611222445,0.000214324238842153,1864.3226452905812,1.4819059217390793,133.23847695390782,3.938248990345642,-13.260206490787946,-11.890979420268488,1.3692270705194038,Next K,0.5953031703380924
Next K,5,4.0,3735,1829.84,0.00021915240906358885,0.0002368908910418151,1756.626,1752.37,0.00014621835166064734,1719.418,5.099562154863532,-37.208,1.626515310000686,-12.000257971748123,-11.514538475157462,0.4857194965906664,Next K,0.2112581555474898
Next K,5,4.0,3774,1890.1282565130261,0.0002561124865904999,0.00025647720985029406,1816.0881763527054,1839.629258517034,0.0002512335882230327,1853.7034068136272,1.2245530695973397,37.61523046092184,1.0220316920255381,-11.582597685091,-11.560806441894446,0.02179124319655351,Next K,0.009464362979135738
Next K,5,4.0,3785,1771.684,0.00022699829221082803,0.00023993266474696604,1738.462,1822.976,0.00022780439509864276,1788.768,1.158918666228128,50.306,1.0535356827346176,-11.894629627248193,-11.842481594721537,0.05214803252666265,Next K,0.022649249533398485
Next K,5,4.0,3832,1924.6613226452905,0.00028810911758220324,0.00038017463890491015,1601.0921843687374,1715.8436873747496,0.00028428320657531526,1686.6372745490983,1.7665808079839316,85.54509018036072,1.4016849420233468,-12.053395409030275,-11.716336307209637,0.33705910182063675,Next K,0.14665040784101266
Next K,5,4.0,3888,1890.768,0.00032046857582485364,0.0003254152970753646,1689.822,1843.496,0.00032034222373819013,1800.076,1.036351817387114,110.254,1.0157640848780443,-10.76754993306265,-10.75190979260133,0.015640140461338537,Next K,0.006792853092864942
Next K,5,4.0,3939,1839.116,0.00027378077998913784,0.0003422808944353562,1475.132,1642.22,0.0002695717482278545,1589.526,9.401724292084053,114.394,1.2943710602640384,-11.956284799078764,-11.699642595790008,0.2566422032887585,Next K,0.11205879435770764
Next K,5,4.0,3952,1906.274,0.0002011943081401029,0.00023470322166831834,1682.726,1729.242,0.00015715324944735987,1714.996,1.9090773434388457,32.27,1.596067160054954,-11.947462145934324,-11.480603922544882,0.4668582233894456,Next K,0.20305116184403763
Next K,5,4.0,3966,1881.571142284569,0.000374431377747621,0.0007278253839153429,1419.0781563126252,1617.7214428857715,0.0003483012521367499,1673.9178356713426,1.8812443925604811,254.83967935871743,1.7209921731887055,-11.375039042758733,-10.856586790973683,0.5184522517850555,Next K,0.235778895226639
Next K,5,4.0,3968,1819.186,0.0003102127362574282,0.0004883133455491286,1731.266,1860.126,0.0003811959011641556,1880.782,4.730204294001771,149.516,1.3798379860104257,-11.652088061536915,-11.33076171712362,0.3213263444133013,Next K,0.13982809660973372
Next K,5,4.0,4064,1780.3827655310622,0.0002148251862003739,0.0002447515765232654,1761.8336673346694,1871.933867735471,0.0001677646421769794,1863.7855711422847,1.5690890718087571,101.95190380761522,1.510358685824152,-11.488780287974073,-11.077727720092078,0.41105256788197575,Next K,0.17908009747571535
Next K,5,4.0,4135,1879.648,0.0003080826133487081,0.00031676022956764996,1759.152,1770.432,0.0003072606889113155,1872.8,1.0739065660623497,113.648,1.0309137459585351,-11.912069642828168,-11.881624882568243,0.03044476025992405,Next K,0.013222330442308644
Next K,5,4.0,4185,1892.87,0.00045289716505407334,0.0007608316566204645,1445.876,1531.368,0.0003077222056626088,1560.5,1.8929986052675853,114.624,2.520477501293479,-11.826092185879473,-10.905685089929335,0.9204070959501572,Next K,0.4014828251196556
Next K,5,4.0,4252,1876.4979919678715,0.00021992301791497475,0.0002450358998402511,1605.991967871486,1639.425702811245,0.00019713351359201137,1685.4558232931727,7.924990464702003,79.46385542168674,1.2291159072168019,-11.090358024895718,-10.88959164221233,0.20076638268339303,Next K,0.0895928393479125
Next K,5,4.0,4253,1843.044,0.00028402742938227725,0.00039205886868043675,1683.75,1836.926,0.0003065364733544857,1926.444,1.6554983204041689,242.694,1.3544971406287873,-11.71236014704297,-11.41044321782688,0.30191692921610747,Next K,0.1317780925656063
Next K,5,4.0,4315,1841.964,0.00038159348482491443,0.0003871406032661177,1762.396,1807.936,0.00038160197729323806,1858.292,1.1129184502859124,95.896,1.0145649751861934,-10.715063214887365,-10.700603395869047,0.014459819018324247,Next K,0.0062798655253224886
Next K,5,4.0,4319,1808.524,0.0002939314445504274,0.00033144727222885595,1659.06,1770.186,0.0002908922748153996,1860.166,2.0159343824518725,201.106,1.1466675978855503,-11.210299851990404,-11.073569739752433,0.13673011223796375,Next K,0.05943754054639533
Next K,5,4.0,4354,1890.018,0.0002570312863214623,0.00037102044445512907,1670.228,1884.504,0.0002427435144357693,1752.958,2.770480679150738,82.73,1.6052248262136755,-12.45916368718136,-11.986643388799257,0.4725202983821103,Next K,0.205535867859851
Next K,5,4.0,4356,1849.3,0.0003033155522027488,0.00036987365731513326,1711.588,1875.208,0.000307039113136303,1819.762,1.9951685758889284,108.174,1.2288865515187195,-11.60522191219813,-11.39950698598212,0.20571492621603893,Next K,0.08951179149215847
Next K,5,4.0,4416,1875.882,0.00022519516026411478,0.0002252237879502837,1856.178,1777.602,0.00022516575877619527,1735.904,1.0646786555703582,-120.274,1.0002575106362848,-12.309452782826758,-12.309195305351524,0.00025747747524791854,Next K,0.00011182105143265688
Next K,5,4.0,4422,1888.124,0.0002759068497374166,0.00040031690502316736,1778.242,1864.768,0.00036708075128310104,1899.88,1.9249635872337758,121.638,1.0904328146364504,-11.152179229146448,-11.065609221663804,0.0865700074826259,Next K,0.037598912343401264
Next K,5,4.0,4447,1823.39,0.0003452744962696379,0.00037337508615551437,1317.564,1437.122,0.0003352096769093978,1350.218,1.7814457795809966,32.654,1.1156413984783926,-10.733236708672434,-10.62397650455235,0.10926020412008126,Next K,0.04752462140356959
Next K,5,4.0,4582,1760.358,0.0001815465808609032,0.00020506944746141324,1836.792,1901.186,6.730227163355805e-05,1798.636,1.1099622208014939,-38.156,3.0578438256716383,-12.286044475529874,-11.168347865154862,1.1176966103750297,Next K,0.48541530076857253
Next K,5,4.0,4613,1767.844,0.00025954563158955797,0.00029547233078865343,1693.22,1850.232,0.000229311521111875,1793.484,1.5952630628592703,100.264,1.3537523737245378,-11.320786757708877,-11.018969875968873,0.3018168817400071,Next K,0.13153923114367375
Next K,5,4.0,4632,1867.908,0.00028586398650380846,0.00020257585843757103,1832.336,1761.042,0.00020204339196637814,1844.182,1.4130523135720032,11.846,1.0026227438007622,-13.1792193251287,-13.17660002746163,0.0026192976670575845,Next K,0.0011375520575411492
Next K,5,4.0,4637,1878.634,0.00029288010805638115,0.0005826023396247606,1594.334,1839.634,0.0001891979308259377,1842.786,4.453859412715323,248.452,5.831673217296854,-13.70754365650153,-11.980917903984817,1.726625752516698,Next K,0.7657931799359496
Next K,5,4.0,4706,1856.5851703406813,0.00014080379732171118,0.00023696789074676144,1731.1603206412826,1901.192384769539,9.367562207325794e-05,1801.2685370741483,2.114184319676388,70.10821643286573,2.7673258781612513,-13.061174238904657,-12.053299453167924,1.0078747857367256,Next K,0.44206030433568155
Next K,5,4.0,4742,1757.966,0.00033735148418907664,0.0003990221455885956,1659.992,1843.33,0.0002007526516104438,1819.708,3.9069692895218564,159.716,2.358080120488689,-12.381042483543197,-11.526468784815565,0.8545736987276378,Next K,0.3725585570334505
Next K,5,4.0,4769,1942.664,0.000316934183380115,0.00032509601966159714,1873.228,1838.034,0.00032143696171710393,1857.75,1.0257524644215972,-15.478,1.011383438684049,-11.070825123622086,-11.059505988737408,0.011319134884678657,Next K,0.00491583782033583
Next K,5,4.0,4787,1876.28,0.00023854463285068682,0.0002604848652836741,1674.916,1670.528,0.00015291669943981988,1646.91,1.2147464502082264,-28.006,1.7158993388971997,-11.991905120021254,-11.452037816950591,0.5398673030706482,Next K,0.23449180691376342
Next K,5,4.0,4796,1911.708,0.00021666140341225723,0.0002455933085985709,1794.642,1840.642,0.00024079030687166537,1846.914,1.422283497628093,52.272,1.0204513168723888,-12.772455468761128,-12.752210854614368,0.020244614146754852,Next K,0.008792290465112176
Next K,5,4.0,4801,1852.668,0.0002833113380225248,0.00031515388039677207,1376.568,1587.76,0.00028419316476541314,1505.672,1.2770323000337227,129.104,1.1187528287946218,-10.908845424970975,-10.79684299807942,0.11200242689156609,Next K,0.048734146449860224
Next K,5,4.0,4838,1879.988,0.00021179440285857545,0.0003082223227447355,1746.748,1798.642,0.00011889601340145145,1830.596,11.699208051328263,83.848,2.921945952372953,-13.527684349678564,-12.461230278895554,1.0664540707830217,Next K,0.4656721784691633
Next K,5,4.0,4944,1858.804,0.00022126477782491576,0.0002223032936652328,1820.984,1777.68,0.00022116125327057364,1742.588,1.0193124035931755,-78.396,1.0051535412314623,-10.944373470293767,-10.93923318984614,0.005140280447623943,Next K,0.0022324070463878992
Next K,5,4.0,4984,1926.246492985972,0.0003339812107469434,0.0006795897917263017,1590.318637274549,1797.2324649298598,0.00030273187680200235,1795.6553106212425,9.943863329867005,205.33667334669337,4.358814277229561,-12.22104877060033,-10.758878898803932,1.462169871796415,Next K,0.6393683647523227
Next K,5,4.0,5016,1787.202,0.0003236246680792064,0.00032377918652947443,1763.554,1862.778,0.00032363222581571175,1854.118,1.0004765913724933,90.564,1.0004532273875324,-11.147144778909976,-11.146691654390459,0.0004531245195152776,Next K,0.00019678956161115995
Next K,5,4.0,5020,1899.972,0.00017768864410167134,0.0003526399369318098,1697.6,1707.232,0.00011898154501318968,1776.37,4.9759396566368554,78.77,5.337371394045152,-14.14586207270393,-12.482468059998762,1.663394012705148,Next K,0.727327423671596
Next K,5,4.0,5030,1899.958,0.00028362144173705727,0.00030522551933452727,1739.642,1845.432,0.00029583456816066817,1845.454,1.1271093238700551,105.812,1.0327962209659791,-11.910215180923032,-11.877948631773743,0.032266549149308724,Next K,0.014014640164033127
Next K,5,4.0,5074,1859.136,0.00028801477111810574,0.00028882525554333756,1845.224,1804.12,0.0002880897552314201,1801.926,1.0118682871263085,-43.298,1.0025374467489157,-12.817295249354222,-12.814761034286827,0.0025342150673900708,Next K,0.0011006033497655684
Next K,5,4.0,5086,1801.524,0.00020883908674337493,0.00024713181882757144,1694.316,1665.542,0.00016273867551893736,1658.736,1.606835106801633,-35.58,1.5597552833581696,-12.012199291323444,-11.568893895918416,0.4433053954050383,Next K,0.19305646539033985
Next K,5,4.0,5091,1802.164,0.0002727324987328616,0.0002802450954235595,1825.458,1823.858,0.0002545072124199648,1846.774,1.0233360217521679,21.316,1.105476792573999,-11.432341312884697,-11.332112275674254,0.10022903721044506,Next K,0.043549629806777866
Next K,5,4.0,5112,1924.571142284569,0.00023846037406684148,0.00036804984326564076,1521.0961923847694,1567.1743486973949,0.00024093474068146922,1586.1062124248497,3.4247159289013855,65.01002004008016,1.2372978157129129,-12.938360150764733,-12.743782215015925,0.1945779357488082,Next K,0.09247424623668371
Next K,5,4.0,5180,1875.64,0.00025869127307474437,0.00026418350949451,1771.998,1803.892,0.0002607008725610905,1850.046,1.0558391463358363,78.048,1.013586239060384,-12.134454832203533,-12.120960411290769,0.013494420912753862,Next K,0.005860705722356696
Next K,5,4.0,5186,1872.016,0.00024813095707729355,0.00039153895750390546,1630.616,1811.242,0.00015869448256345366,1827.348,4.2783919309155864,196.732,2.6820425150861995,-13.165458840232706,-12.180020833121853,0.9854380071108798,Next K,0.42846565790073643
Next K,5,4.0,5214,1846.26,0.00031374944586771785,0.0003236212667343679,1777.39,1858.45,0.00030806541030121526,1803.624,1.270272857202127,26.234,1.0510823183360076,-11.65772956971491,-11.607921070486587,0.04980849922834601,Next K,0.02163673029951409
Next K,5,4.0,5344,1848.2264529058116,0.0002741269374214332,0.00031822191818303296,1574.5971943887776,1649.1102204408817,0.0002765790903667153,1730.995991983968,1.409095419969665,156.3987975951904,1.1496727964357527,-12.24539327115227,-12.106069996304305,0.13932327484795126,Next K,0.06057425520394096
Next K,5,4.0,5402,1911.2985971943888,0.00022988692356097287,0.00023701667179628095,1730.9899799599198,1800.5891783567133,0.0002112090547636877,1755.7955911823647,1.9078986077374998,24.805611222444888,1.1222184213287665,-11.829279648412786,-11.713982393585392,0.1152972548273956,Next K,0.05007739341374879
Next K,5,4.0,5438,1822.602,0.00023437230092179597,0.00023940632918274053,1682.478,1836.564,0.00021792945106887765,1929.502,1.3158869142194662,247.024,1.0999081669517046,-11.507915218404023,-11.412709981882392,0.0952052365216444,Next K,0.04135642674821196
Next K,5,4.0,5452,1903.81,0.0002837004099462131,0.0003293710240003073,1624.45,1652.284,0.00019232524922965688,1748.82,1.2016301438564676,124.37,1.8804096464932238,-11.282908030546515,-10.655489359763342,0.6274186707831827,Next K,0.27425247045071344
Next K,5,4.0,5583,1901.31,0.0002267302564013644,0.00021694983615331057,1737.812,1824.132,0.00020136358320621436,1883.43,2.560836374196387,145.618,1.077890011421202,-13.093277752086818,-13.018283478050112,0.07499427403672929,Next K,0.032574447427834
Next K,5,4.0,5694,1855.748,0.0002442734608670067,0.0003290171905194152,1739.46,1866.87,0.00022147283741487086,1891.028,1.476469776419928,151.568,1.610173738279676,-11.732526948036693,-11.2572662228259,0.47526072521079066,Next K,0.206872739078607
Next K,5,4.0,5725,1864.272,0.00023985404511611458,0.00029140149127959854,1634.186,1812.626,0.00011228812494364868,1700.712,3.762404394127357,66.526,2.9151572466827025,-12.065513826535446,-11.002447061657298,1.0630667648781538,Next K,0.46466198603318304
Next K,5,4.0,5753,1819.62,0.0003008125277305222,0.0004215478171551709,1529.428,1665.368,9.111514366532418e-05,1594.192,2.0563423584171163,64.764,5.152706508648339,-12.907205470861925,-11.278902387621248,1.6283030832406789,Next K,0.712035406325917
Next K,5,4.0,5769,1812.346,0.00020174548749778327,0.0002034783509103128,1793.576,1722.748,0.00020227951390531262,1730.306,1.1193301677020158,-63.27,1.0059044728372253,-12.180244710223736,-12.1743576707547,0.005887039469040788,Next K,0.002556739279018902
Next K,5,4.0,5781,1941.296,0.0003296128266053741,0.00033916630160515644,1773.546,1820.51,0.00032896280805611364,1792.898,1.3256804763235095,19.352,1.030743805252396,-11.589238074605115,-11.558966189057813,0.030271885547317273,Next K,0.01315073338095309
Next K,5,4.0,5807,1863.018,0.00021726350566310355,0.00022459814061588664,1850.246,1844.69,0.00022198996892697098,1850.058,1.0447271133892173,-0.188,1.0117522160790535,-11.209631073375965,-11.197947706976832,0.01168336639914659,Next K,0.005074164316236251
Next K,5,4.0,5836,1927.4208416833667,0.0004625960006773974,0.0005081205797357717,1509.3507014028055,1640.2685370741483,0.00038345508357401007,1577.058116232465,1.7197585716552977,67.70741482965931,1.3478372912642693,-10.874175813587208,-10.576163186855021,0.29801262673218176,Next K,0.1296374680367597
Next K,5,4.0,5845,1945.374,0.00028832089595912824,0.0002990873585027074,1819.7,1904.458,0.0002895195337016887,1850.202,1.064593379454907,30.502,1.0330592935720597,-11.735676999207808,-11.703155177160312,0.03252182204750955,Next K,0.01412524904347728
Next K,5,4.0,5887,1850.062,0.00026559190539278817,0.0002841265389835278,1466.424,1479.258,0.00027220104974835893,1569.792,1.4780913619104867,103.368,1.0449250846843496,-12.751742516722837,-12.707811493511466,0.04393102321137722,Next K,0.019085155064805414
Next K,5,4.0,5937,1855.573146292585,0.0002488977569736158,0.0002555876580706709,1700.2845691382765,1734.5811623246493,0.0002520648916389924,1786.3046092184368,1.4519881685480487,86.02004008016031,1.0142244398719895,-11.177788912750787,-11.163664998715047,0.01412391403572744,Next K,0.006134071577322617
Next K,5,4.0,5998,1901.064,0.0003774999448115519,0.0004493604309060824,1665.742,1867.4,0.00037604470438028096,1955.654,1.9069092164426729,289.912,1.204943231224872,-12.27103248629821,-12.085075049245901,0.18595743705229492,Next K,0.08096658637433378
Random future,5,1.0,29,1909.94,0.00027143823560263895,0.00035900890040317185,1566.29,1787.166,0.00027164272746331154,1789.874,1.4820939236124855,223.584,1.957443757311316,-8.534275396873896,-8.337397280223831,0.19687811665007884,Random future,0.291689292446328
Random future,5,1.0,34,1826.232,0.0002736925791229053,0.00030248811683957616,1641.254,1787.21,0.00027441525614323186,1722.004,1.1732528261070345,80.75,1.179084023993473,-8.55728796499681,-8.457833573071486,0.09945439192531158,Random future,0.07154475493093633
Random future,5,1.0,43,1865.122,0.0002820484866371531,0.0002931788484845007,1749.278,1761.818,0.00028249265873675413,1688.41,1.0523959136139387,-60.868,1.054289825945672,-8.5297957272261,-8.492673519966095,0.0371222072599983,Random future,0.022960015531582022
